Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 01*,sulphuric acid and sulphurous acid,sulphuric acid and sulphurous acid,,,,,0.311,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 01*,sulphuric acid and sulphurous acid,sulphuric acid and sulphurous acid,,,,,0.07,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 01*,sulphuric acid and sulphurous acid,sulphuric acid and sulphurous acid,,,,,0.23,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 01*,sulphuric acid and sulphurous acid,sulphuric acid and sulphurous acid,,,,,3.884,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 01*,sulphuric acid and sulphurous acid,sulphuric acid and sulphurous acid,,,,,1.664,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 01 02*,hydrochloric acid,hydrochloric acid,14.393,0.0,14.393,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 02*,hydrochloric acid,hydrochloric acid,,,,,5.566,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 02*,hydrochloric acid,hydrochloric acid,,,,,1.749,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 02*,hydrochloric acid,hydrochloric acid,,,,,4.003,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 02*,hydrochloric acid,hydrochloric acid,,,,,3.576,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 02*,hydrochloric acid,hydrochloric acid,,,,,0.116,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 01 04*,phosphoric and phosphorous acid,phosphoric and phosphorous acid,12.7,0.0,12.7,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 04*,phosphoric and phosphorous acid,phosphoric and phosphorous acid,,,,,1.749,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 04*,phosphoric and phosphorous acid,phosphoric and phosphorous acid,,,,,1.239,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 04*,phosphoric and phosphorous acid,phosphoric and phosphorous acid,,,,,0.748,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 04*,phosphoric and phosphorous acid,phosphoric and phosphorous acid,,,,,11.996,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 01 05*,nitric acid and nitrous acid,nitric acid and nitrous acid,8.467,0.0,8.467,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 05*,nitric acid and nitrous acid,nitric acid and nitrous acid,,,,,3.666,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 05*,nitric acid and nitrous acid,nitric acid and nitrous acid,,,,,2.424,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 05*,nitric acid and nitrous acid,nitric acid and nitrous acid,,,,,1.631,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 05*,nitric acid and nitrous acid,nitric acid and nitrous acid,,,,,1.025,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 05*,nitric acid and nitrous acid,nitric acid and nitrous acid,,,,,0.236,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 01 06*,other acids,other acids,145.223,0.0,145.223,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 06*,other acids,other acids,,,,,4.726,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 06*,other acids,other acids,,,,,23.222,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 06*,other acids,other acids,,,,,8.055,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 01 06*,other acids,other acids,,,,,140.761,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 02 01*,calcium hydroxide,calcium hydroxide,6.53,0.0,6.53,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 01*,calcium hydroxide,calcium hydroxide,,,,,6.53,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 02 03*,ammonium hydroxide,ammonium hydroxide,4.29,0.0,4.29,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 03*,ammonium hydroxide,ammonium hydroxide,,,,,3.739,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 03*,ammonium hydroxide,ammonium hydroxide,,,,,1.506,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 02 04*,sodium and potassium hydroxide,sodium and potassium hydroxide,51.82,0.0,51.82,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 04*,sodium and potassium hydroxide,sodium and potassium hydroxide,,,,,11.757,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 04*,sodium and potassium hydroxide,sodium and potassium hydroxide,,,,,13.802,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 04*,sodium and potassium hydroxide,sodium and potassium hydroxide,,,,,36.667,,Yes,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,06 02 05*,other bases,other bases,0.553,0.0,0.553,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 05*,other bases,other bases,,,,,0.02,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,06 02 05*,other bases,other bases,,,,,0.56,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,07 01 01*,aqueous washing liquids and mother liquors,aqueous washing liquids and mother liquors,4.0,0.0,4.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,07 01 01*,aqueous washing liquids and mother liquors,aqueous washing liquids and mother liquors,,,,,4.0,,Yes,R01 - Incineration plant (use as fuel) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,07 01 03*,"organic halogenated solvents, washing liquids and mother liquors","organic halogenated solvents, washing liquids and mother liquors",0.445,0.0,0.445,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,07 01 03*,"organic halogenated solvents, washing liquids and mother liquors","organic halogenated solvents, washing liquids and mother liquors",,,,,0.445,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,07 01 04*,"other organic solvents, washing liquids and mother liquors","other organic solvents, washing liquids and mother liquors",106.027,0.0,106.027,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,07 01 04*,"other organic solvents, washing liquids and mother liquors","other organic solvents, washing liquids and mother liquors",,,,,106.027,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Waste Accepted,Waste Accepted,07 05 01*,aqueous washing liquids and mother liquors,aqueous washing liquids and mother liquors,1149.716,0.0,1149.716,D13 - Blending or mixing prior to submission to any of the operations numbered D 1 to D 12,,,,
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,07 05 01*,aqueous washing liquids and mother liquors,aqueous washing liquids and mother liquors,,,,,90.3,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,07 05 01*,aqueous washing liquids and mother liquors,aqueous washing liquids and mother liquors,,,,,212.18,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2021,"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Accepted,Transferred,07 05 01*,aqueous washing liquids and mother liquors,aqueous washing liquids and mother liquors,,,,,28.036,,Yes,D10 - Incineration on land (disposal) - hazardous waste
